5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.060780465602874756e-01,1.493380188941955566e+00,5.225837230682373047e-04,-1.590794531700105985e+00,1.569514874190869991e+00,-2.463490400329715335e-02,4.899127483367919922e-01
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.080385625362396240e-01,1.494900226593017578e+00,3.605186939239501953e-04,-1.590523902622346331e+00,1.570108278435089710e+00,-2.611194896944712962e-02,4.066228866577148438e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.098216652870178223e-01,1.495565652847290039e+00,3.203451633453369141e-04,-1.587387884314899189e+00,1.570395395593188859e+00,-2.602996994046136159e-02,4.261255264282226562e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.109069168567657471e-01,1.495700597763061523e+00,3.384649753570556641e-04,-1.585382727315313378e+00,1.570499605018650158e+00,-2.584786171536068711e-02,3.625392913818359375e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.114001750946044922e-01,1.495541572570800781e+00,3.744363784790039062e-04,-1.584837967264026481e+00,1.570533299339680333e+00,-2.566864079068054139e-02,3.682136535644531250e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.115074932575225830e-01,1.495247006416320801e+00,4.111528396606445312e-04,-1.585290973641604761e+00,1.570525205701713611e+00,-2.549783672706218418e-02,4.786252975463867188e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.114014565944671631e-01,1.494917631149291992e+00,4.421770572662353516e-04,-1.586199680617883967e+00,1.570500708259262801e+00,-2.532438203424181022e-02,3.865242004394531250e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.111993670463562012e-01,1.494612812995910645e+00,4.652738571166992188e-04,-1.587228701105016793e+00,1.570462949090010385e+00,-2.512718530526081295e-02,4.159450531005859375e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.109734654426574707e-01,1.494365930557250977e+00,4.801154136657714844e-04,-1.588143209207541151e+00,1.570400072338635100e+00,-2.487985478465126743e-02,3.776311874389648438e-03
5.000000000000000000e-01,1.600000023841857910e+00,-1.000000014901161194e-01,4.823967075768472057e+00,1.617235913003059355e+00,-6.685974139215722367e-01,3.107652664184570312e-01,1.494194030761718750e+00,4.863440990447998047e-04,-1.588840231049985618e+00,1.570323700869631356e+00,-2.456059923416153978e-02,3.855943679809570312e-03
